uniprot,gene_symbol,status,pdb_path,pae_path,sha256_pdb,retrieved_at,notes
P28347,TEAD1,downloaded,research/alphafold_countercurvature/data/raw/afdb/P28347/P28347.pdb,research/alphafold_countercurvature/data/raw/afdb/P28347/P28347_pae.json,a759ee997540556a3808dcbdd66f4182a9ca7df3cce5d00d6116f1698492a490,2026-02-18 03:47:46,
P42345,MTOR,downloaded,research/alphafold_countercurvature/data/raw/afdb/P42345/P42345.pdb,research/alphafold_countercurvature/data/raw/afdb/P42345/P42345_pae.json,746fd583940bcc9b40a6eb0114f2045a622fb3068162a35ea8e96f9503bafdf2,2026-02-18 03:47:50,
O15516,CLOCK,downloaded,research/alphafold_countercurvature/data/raw/afdb/O15516/O15516.pdb,research/alphafold_countercurvature/data/raw/afdb/O15516/O15516_pae.json,46035fff7d649bc4fba71d6979dde97a2b8c55c7bda5c63f191bfc7c66eda2d1,2026-02-18 03:48:28,
Q86U44,METTL3,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q86U44/Q86U44.pdb,research/alphafold_countercurvature/data/raw/afdb/Q86U44/Q86U44_pae.json,e2b9eabf803ed90fa11f289989c4f464e4dea39950d652f65c8bf034e989712c,2026-02-18 03:48:30,
O75531,BANF1,downloaded,research/alphafold_countercurvature/data/raw/afdb/O75531/O75531.pdb,research/alphafold_countercurvature/data/raw/afdb/O75531/O75531_pae.json,032737ff193383c95d7cf4576cabb503e3096ed30ac111b343e977af825cfd35,2026-02-18 03:48:31,
Q8WXH0,SYNE2,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q8WXH0/Q8WXH0.pdb,research/alphafold_countercurvature/data/raw/afdb/Q8WXH0/Q8WXH0_pae.json,cbf1c584e9b643f7670df69594f4267b75df94ad103f3a4432681a644b0ffc14,2026-02-18 03:48:33,
P61812,TGFB2,downloaded,research/alphafold_countercurvature/data/raw/afdb/P61812/P61812.pdb,research/alphafold_countercurvature/data/raw/afdb/P61812/P61812_pae.json,06c251a23e3b71174409b2c62fdbaf2ebceab533807b17e6c565c5aa02be14ef,2026-02-18 03:48:35,
O94901,SUN1,downloaded,research/alphafold_countercurvature/data/raw/afdb/O94901/O94901.pdb,research/alphafold_countercurvature/data/raw/afdb/O94901/O94901_pae.json,8b29a69a4a372884261d7f7423cc96fd300d8a69d2c50a780c118c97901db4e6,2026-02-18 03:48:38,
P63173,RPL38,downloaded,research/alphafold_countercurvature/data/raw/afdb/P63173/P63173.pdb,research/alphafold_countercurvature/data/raw/afdb/P63173/P63173_pae.json,0b3d1167c0258777b812c97ad8b02629a2132510c3026d61d47049d9a2536554,2026-02-18 03:48:39,
P50443,SLC26A2,downloaded,research/alphafold_countercurvature/data/raw/afdb/P50443/P50443.pdb,research/alphafold_countercurvature/data/raw/afdb/P50443/P50443_pae.json,341e6ca5382cdc15f18d78934f8bf68c05bd62312276d2642fea2f5d3f9ed06e,2026-02-18 03:48:41,
P15502,ELN,downloaded,research/alphafold_countercurvature/data/raw/afdb/P15502/P15502.pdb,research/alphafold_countercurvature/data/raw/afdb/P15502/P15502_pae.json,03491a6089ca6c7d0dabf2c4c391130596f43bf8e613b2fd333679ac53a24480,2026-02-18 03:48:44,
Q9GZV9,FGF23,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9GZV9/Q9GZV9.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9GZV9/Q9GZV9_pae.json,7a85a6b6c02a5c0ae66aa5176387a363794acd70e7d226052e0ad4107cc0cf32,2026-02-18 03:48:45,
P05186,ALPL,downloaded,research/alphafold_countercurvature/data/raw/afdb/P05186/P05186.pdb,research/alphafold_countercurvature/data/raw/afdb/P05186/P05186_pae.json,a884122fd0a5635cd6e84b3378a52fa8bc4e5830e44ba792713e8e3c6d1005e2,2026-02-17 21:55:49,
Q04771,ACVR1,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q04771/Q04771.pdb,research/alphafold_countercurvature/data/raw/afdb/Q04771/Q04771_pae.json,62d4fb9fa7513edd137f30cfc94b7245282d14e9021e99184744ee552e23449a,2026-02-20 21:53:06,
Q14118,DAG1,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q14118/Q14118.pdb,research/alphafold_countercurvature/data/raw/afdb/Q14118/Q14118_pae.json,718701459f475b94efe11e37b9dbca9740bedc67b709ee01646d8f8cbe814825,2026-02-28 21:53:35,
P11532,DMD,downloaded,research/alphafold_countercurvature/data/raw/afdb/P11532/P11532.pdb,research/alphafold_countercurvature/data/raw/afdb/P11532/P11532_pae.json,c24a9a7ea87af51758119e5645728dddea4fe89334f30e222a126db711a94baa,2026-02-28 21:53:36,
Q9UBK2,PPARGC1A,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9UBK2/Q9UBK2.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9UBK2/Q9UBK2_pae.json,a2427c2842fb7c3372d40e9e27aee410bead8ca25fba78077ab69b086b65a69f,2026-02-28 21:53:37,
P08069,IGF1R,downloaded,research/alphafold_countercurvature/data/raw/afdb/P08069/P08069.pdb,research/alphafold_countercurvature/data/raw/afdb/P08069/P08069_pae.json,9f6b7fc7b7603ecf15810c65bdf4bba1b1518afaa4520cad953aca0d1fcb463f,2026-02-28 21:53:38,
P10912,GHR,downloaded,research/alphafold_countercurvature/data/raw/afdb/P10912/P10912.pdb,research/alphafold_countercurvature/data/raw/afdb/P10912/P10912_pae.json,ae6614fc36f2417d41c23b95a27d158e9119297aaecac3163d82369582868d60,2026-02-28 21:53:39,
O00327,ARNTL,downloaded,research/alphafold_countercurvature/data/raw/afdb/O00327/O00327.pdb,research/alphafold_countercurvature/data/raw/afdb/O00327/O00327_pae.json,b9abe3153d8cb07252d3b48ae7d7110266ae8fefad8eef9950aec4d1c8d335d6,2026-02-28 21:53:40,
Q15746,MYLK,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q15746/Q15746.pdb,research/alphafold_countercurvature/data/raw/afdb/Q15746/Q15746_pae.json,ffef819d6f43abd64697202f25d03d393db67a29598806db28fff39afac0d2c9,2026-02-28 21:53:42,
Q9H5I5,PIEZO2,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9H5I5/Q9H5I5.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9H5I5/Q9H5I5_pae.json,56185ad7177b547387bc3ce2e204f916fa17745c659d25dd71ecd9af8323f6a4,2026-02-28 21:53:43,
Q16288,NTRK3,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q16288/Q16288.pdb,research/alphafold_countercurvature/data/raw/afdb/Q16288/Q16288_pae.json,1a0ce3980d758ff58f6fd1b5b8a215971869b8a116ccae048ed8bd2637887401,2026-02-28 21:53:46,
P52954,LBX1,downloaded,research/alphafold_countercurvature/data/raw/afdb/P52954/P52954.pdb,research/alphafold_countercurvature/data/raw/afdb/P52954/P52954_pae.json,ab8d3b5ac58795cdebdbafb028f7fed52a8e251c912e2befdd5743c0b0f077e3,2026-02-28 22:04:55,
Q86SQ4,ADGRG6,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q86SQ4/Q86SQ4.pdb,research/alphafold_countercurvature/data/raw/afdb/Q86SQ4/Q86SQ4_pae.json,9c35ae08dfcb42190342ef572c43a19816aa2d67a0cddb72af859629e9d93cb8,2026-02-28 22:04:56,
P55087,AQP4,downloaded,research/alphafold_countercurvature/data/raw/afdb/P55087/P55087.pdb,research/alphafold_countercurvature/data/raw/afdb/P55087/P55087_pae.json,7992a61509c58b851df6022582869fa5bcf3da780df50b1f73b987b5e49626f4,2026-02-28 22:04:58,
Q6ZN30,BNC2,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q6ZN30/Q6ZN30.pdb,research/alphafold_countercurvature/data/raw/afdb/Q6ZN30/Q6ZN30_pae.json,d241215bad2e64d704c0eaae5c87f2327ee82b765672618d28744c1ecf81f76b,2026-02-28 22:05:00,
Q9H8M5,CNNM2,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9H8M5/Q9H8M5.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9H8M5/Q9H8M5_pae.json,5cff9df6d312c5d32c700246350ae3720e5357aa11293a96ab408920146b27e5,2026-02-28 22:05:01,
P13942,COL11A2,downloaded,research/alphafold_countercurvature/data/raw/afdb/P13942/P13942.pdb,research/alphafold_countercurvature/data/raw/afdb/P13942/P13942_pae.json,be6d659ca3cb1b24d2bb2351696b68a1feeaa8e92145a1f1c42c51ab963ffef7,2026-02-28 22:05:04,
Q86YF9,DZIP1,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q86YF9/Q86YF9.pdb,research/alphafold_countercurvature/data/raw/afdb/Q86YF9/Q86YF9_pae.json,b744002438b93abda290bd22e5976f02703daa8d83d330659aab56d1c0144d5b,2026-02-28 22:05:06,
P50402,EMD,downloaded,research/alphafold_countercurvature/data/raw/afdb/P50402/P50402.pdb,research/alphafold_countercurvature/data/raw/afdb/P50402/P50402_pae.json,412449853d0a0e4e0a825b44d2c63cb9e834b7a023a573d740a5f5c5322eb2b2,2026-02-28 22:05:07,
Q9UBX5,FBLN5,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9UBX5/Q9UBX5.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9UBX5/Q9UBX5_pae.json,01127a00a04a8d1f10cc9fd93186eb35f9992d27f87b67ee2f32fb2728217fe6,2026-02-28 22:05:10,
P43026,GDF5,downloaded,research/alphafold_countercurvature/data/raw/afdb/P43026/P43026.pdb,research/alphafold_countercurvature/data/raw/afdb/P43026/P43026_pae.json,594aef840ef9c96e288e2a686d24fb8bdc14175ebe44d9618487c20ea34baf74,2026-02-28 22:05:39,
Q9BYE0,HES7,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9BYE0/Q9BYE0.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9BYE0/Q9BYE0_pae.json,5e7abc6ad69fdfd339b4961d9955047bdb5fbac0516c61740b675dcb8ddde1f5,2026-02-28 22:05:51,
Q0VG99,MESP2,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q0VG99/Q0VG99.pdb,research/alphafold_countercurvature/data/raw/afdb/Q0VG99/Q0VG99_pae.json,5fad221d6f7e79c985b0773791471d3e0b900081498d0d67405d8d41c53aef24,2026-02-28 22:05:53,
Q96QZ0,PANX3,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q96QZ0/Q96QZ0.pdb,research/alphafold_countercurvature/data/raw/afdb/Q96QZ0/Q96QZ0_pae.json,1fe937c660a3c65d8d87ce7874bc1130c0c75d296b79d2358cf335824057ef26,2026-02-28 22:05:54,
Q8NA72,POC5,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q8NA72/Q8NA72.pdb,research/alphafold_countercurvature/data/raw/afdb/Q8NA72/Q8NA72_pae.json,49bce0b60c0413a737d6e149b8798c14353d44c2b9c7e6539c0ee18086d3c5bf,2026-02-28 22:05:55,
Q13308,PTK7,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q13308/Q13308.pdb,research/alphafold_countercurvature/data/raw/afdb/Q13308/Q13308_pae.json,1f90ea6ee449988d25325b869bd6ef2513c5cdca9ef4b9abfdcbf2492677ac47,2026-02-28 22:05:58,
Q13464,ROCK1,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q13464/Q13464.pdb,research/alphafold_countercurvature/data/raw/afdb/Q13464/Q13464_pae.json,a3d02b95116ee4f3f78834e27180f1028b872da6b630626d051cad8f4a08b0e4,2026-02-28 22:06:01,
A2VEC9,SSPOP,downloaded,research/alphafold_countercurvature/data/raw/afdb/A2VEC9/A2VEC9.pdb,research/alphafold_countercurvature/data/raw/afdb/A2VEC9/A2VEC9_pae.json,bc49e9b4cc54c3f3572455917a91bdaea2222dc1f647561b2bf458368dae453a,2026-02-28 22:06:04,
Q8TAV4,STOML3,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q8TAV4/Q8TAV4.pdb,research/alphafold_countercurvature/data/raw/afdb/Q8TAV4/Q8TAV4_pae.json,25cd5527bac1a79a959e33367e2d7a70a09b7587dd1ca8702144d9dfb0a0c78c,2026-02-28 22:06:06,
P04406,GAPDH,downloaded,research/alphafold_countercurvature/data/raw/afdb/P04406/P04406.pdb,research/alphafold_countercurvature/data/raw/afdb/P04406/P04406_pae.json,d29748dc3eca3549dec88a0b3c3b3bbc112dc32a925a29e015ca9076e4ab93ce,2026-02-28 22:06:27,
Q6V0I7,FAT4,not_found_afdb,,,,2026-02-28 22:07:54,
Q9NZV5,SELENON,not_found_afdb,,,,2026-02-28 22:07:59,
Q8WZ42,TTN,not_found_afdb,,,,2026-02-28 22:08:01,
O43524,FOXO3,downloaded,research/alphafold_countercurvature/data/raw/afdb/O43524/O43524.pdb,research/alphafold_countercurvature/data/raw/afdb/O43524/O43524_pae.json,23c0aa17a97644034e0112c6ba72d2e6c438617290489a3f9290d1b5c90ba288,2026-03-30 06:51:06,
Q9UEF7,KLOTHO,downloaded,research/alphafold_countercurvature/data/raw/afdb/Q9UEF7/Q9UEF7.pdb,research/alphafold_countercurvature/data/raw/afdb/Q9UEF7/Q9UEF7_pae.json,ce9ab4f632d6a097ef6fdd7c69aea05ba0a550f1128da6ca9da8772193c2ba6c,2026-03-30 06:51:07,
P46937,YAP1,downloaded,research/alphafold_countercurvature/data/raw/afdb/P46937/P46937.pdb,research/alphafold_countercurvature/data/raw/afdb/P46937/P46937_pae.json,191425816c40b1574c7cba44b5a327c5cd3eab57efd945a75add64e917664d62,2026-03-30 06:51:09,
